Title;DOI;Decision
Biosynthesis of silver nanoparticles using lingonberry and cranberry juices and their antimicrobial activity.;https://dx.doi.org/10.1016/j.colsurfb.2014.05.001;include
A novel green synthesis approach for polymer nanocomposites decorated with silver nanoparticles and their antibacterial activity.;https://dx.doi.org/10.1039/c4an01301h;include
Biological coating of paper using silver nanoparticles.;https://dx.doi.org/10.1049/iet-nbt.2013.0039;include
Mechanisms of antibacterial activity of MgO: non-ROS mediated toxicity of MgO nanoparticles towards Escherichia coli.;https://dx.doi.org/10.1002/smll.201302434;include
Silver and gold nanoparticles for sensor and antibacterial applications.;https://dx.doi.org/10.1016/j.saa.2014.02.119;include
Flower-shaped ZnO nanoparticles synthesized by a novel approach at near-room temperatures with antibacterial and antifungal properties.;https://dx.doi.org/10.2147/IJN.S47351;include
Laundering durable antibacterial cotton fabrics grafted with pomegranate-shaped polymer wrapped in silver nanoparticle aggregations.;https://dx.doi.org/10.1038/srep05920;include
Antimicrobial fabrication of cotton fabric and leather using green-synthesized nanosilver.;https://dx.doi.org/10.1016/j.carbpol.2014.02.021;include
ZnO nanoparticle incorporated nanostructured metallic titanium for increased mesenchymal stem cell response and antibacterial activity.;https://dx.doi.org/10.1088/0957-4484/25/11/115101;include
Antibacterial activity and synergistic effect of biosynthesized AgNPs with antibiotics against multidrug-resistant biofilm-forming coagulase-negative staphylococci isolated from clinical samples.;https://dx.doi.org/10.1007/s12010-014-0852-z;include
Non-cytotoxic silver nanoparticle-polyvinyl alcohol hydrogels with anti-biofilm activity: designed as coatings for endotracheal tube materials.;https://dx.doi.org/10.1080/08927014.2014.926475;include
The effects of titania nanotubes with embedded silver oxide nanoparticles on bacteria and osteoblasts.;https://dx.doi.org/10.1016/j.biomaterials.2014.01.058;include
Antimicrobial activity of silver/starch/polyacrylamide nanocomposite.;https://dx.doi.org/10.1016/j.ijbiomac.2014.04.025;include
Integrated approach to evaluating the toxicity of novel cysteine-capped silver nanoparticles to Escherichia coli and Pseudomonas aeruginosa.;https://dx.doi.org/10.1039/c3an01648j;include
Synthesis of nano Cu2O on cotton: morphological, physical, biological and optical sensing characterizations.;https://dx.doi.org/10.1016/j.carbpol.2014.04.030;include
Antimicrobial activity of fluorescent Ag nanoparticles.;https://dx.doi.org/10.1111/lam.12222;include
Efficacy of some colloidal silver preparations and silver salts against Proteus bacteria, one possible cause of rheumatoid arthritis.;https://dx.doi.org/10.1007/s10787-013-0198-0;include
Synergy of silver nanoparticles and aztreonam against Pseudomonas aeruginosa PAO1 biofilms.;https://dx.doi.org/10.1128/AAC.03170-14;include
Potential theranostics application of bio-synthesized silver nanoparticles (4-in-1 system).;https://dx.doi.org/10.7150/thno.7819;include
Effects of ZnO nanoparticles and microwave heating on the sterilization and product quality of vacuum-packaged Caixin.;https://dx.doi.org/10.1002/jsfa.6594;include
Designing nanogel carriers for antibacterial applications.;https://dx.doi.org/10.1016/j.actbio.2014.01.009;include
Skin tissue engineering for the infected wound site: biodegradable PLA nanofibers and a novel approach for silver ion release evaluated in a 3D coculture system of keratinocytes and Staphylococcus aureus.;https://dx.doi.org/10.1089/ten.TEC.2013.0458;include
Spectroscopic investigations, antimicrobial, and cytotoxic activity of green synthesized gold nanoparticles.;https://dx.doi.org/10.1016/j.saa.2014.03.100;include
Fabrication of Au@Ag core-shell NPs as enhanced CT contrast agents with broad antibacterial properties.;https://dx.doi.org/10.1016/j.colsurfb.2014.02.008;include
Antibiofilm properties of chemically synthesized silver nanoparticles found against Pseudomonas aeruginosa.;https://dx.doi.org/10.1186/1477-3155-12-2;include
Biosynthesis, characterization and antimicrobial activity of silver nanoparticles by Streptomyces sp. SS2.;https://dx.doi.org/10.1007/s00449-014-1205-6;include
A novel mechanism for the antibacterial effect of silver nanoparticles on Escherichia coli.;https://dx.doi.org/10.1007/s10534-014-9782-z;include
Preparation of the antithrombotic and antimicrobial coating through layer-by-layer self-assembly of nattokinase-nanosilver complex and polyethylenimine.;https://dx.doi.org/10.1016/j.colsurfb.2014.01.034;include
Maghemite, silver, ceragenin conjugate particles for selective binding and contrast of bacteria.;https://dx.doi.org/10.1016/j.jcis.2013.09.016;include
Biogenic copper oxide nanoparticles synthesis using Tabernaemontana divaricate leaf extract and its antibacterial activity against urinary tract pathogen.;https://dx.doi.org/10.1016/j.saa.2014.05.048;include
Mycosynthesis: antibacterial, antioxidant and antiproliferative activities of silver nanoparticles synthesized from Inonotus obliquus (Chaga mushroom) extract.;https://dx.doi.org/10.1016/j.jphotobiol.2013.11.022;include
Synergistic effects of dual Zn/Ag ion implantation in osteogenic activity and antibacterial ability of titanium.;https://dx.doi.org/10.1016/j.biomaterials.2014.05.074;include
Synthesis of a novel supermagnetic iron oxide nanocomposite hydrogel based on graft copolymerization of poly((2-dimethylamino)ethyl methacrylate) onto salep for controlled release of drug.;https://dx.doi.org/10.1016/j.msec.2013.11.022;include
Lawsonia inermis-mediated synthesis of silver nanoparticles: activity against human pathogenic fungi and bacteria with special reference to formulation of an antimicrobial nanogel.;https://dx.doi.org/10.1049/iet-nbt.2013.0015;include
Bactericidal evaluation of N-halamine-functionalized silica nanoparticles based on barbituric acid.;https://dx.doi.org/10.1016/j.colsurfb.2013.09.048;include
Characterization of nanosilver coated cotton fabrics and evaluation of its antibacterial efficacy.;https://dx.doi.org/10.1016/j.carbpol.2014.02.024;include
One pot light assisted green synthesis, storage and antimicrobial activity of dextran stabilized silver nanoparticles.;https://dx.doi.org/10.1186/s12951-014-0053-5;include
Preparation of gold nanoparticles using Salicornia brachiata plant extract and evaluation of catalytic and antibacterial activity.;https://dx.doi.org/10.1016/j.saa.2014.03.070;include
Surface functionalization of thin-film composite membranes with copper nanoparticles for antimicrobial surface properties.;https://dx.doi.org/10.1021/es404232s;include
Properties and characterization of agar/CuNP bionanocomposite films prepared with different copper salts and reducing agents.;https://dx.doi.org/10.1016/j.carbpol.2014.08.036;include
Capacitive deionization of seawater effected by nano Ag and Ag@C on graphene.;https://dx.doi.org/10.1016/j.marpolbul.2014.05.020;include
Synthesis of polyethylenimine (PEI) functionalized silver nanoparticles by a hydrothermal method and their antibacterial activity study.;https://dx.doi.org/10.1016/j.msec.2014.05.007;include
Toxicity mechanisms in Escherichia coli vary for silver nanoparticles and differ from ionic silver.;https://dx.doi.org/10.1021/nn4044047;include
Sensitivity of bacteria to diamond nanoparticles of various size differs in gram-positive and gram-negative cells.;https://dx.doi.org/10.1111/1574-6968.12373;include
Biosynthesis and wound healing activity of copper nanoparticles.;https://dx.doi.org/10.1049/iet-nbt.2013.0052;include
Biosynthesis of silver nanoparticles using Acacia leucophloea extract and their antibacterial activity.;https://dx.doi.org/10.2147/IJN.S61779;include
Structural and morphological investigations of beta-cyclodextrin-coated silver nanoparticles.;https://dx.doi.org/10.1016/j.colsurfb.2014.03.032;include
N-halamine-decorated polystyrene nanoparticles based on 5-allylbarbituric acid: from controllable fabrication to bactericidal evaluation.;https://dx.doi.org/10.1016/j.jcis.2013.09.036;include
Synthesis of new antibacterial composite coating for titanium based on highly ordered nanoporous silica and silver nanoparticles.;https://dx.doi.org/10.1016/j.msec.2014.08.057;include
Stabilization of antimicrobial silver nanoparticles by a polyhydroxyalkanoate obtained from mixed bacterial culture.;https://dx.doi.org/10.1016/j.ijbiomac.2014.06.059;include
Facile method for the synthesis of silver nanoparticles using 3-hydrazino-isatin derivatives in aqueous methanol and their antibacterial activity.;https://dx.doi.org/10.2147/IJN.S58571;include
Synthesis of copper/nickel nanoparticles using newly synthesized Schiff-base metals complexes and their cytotoxicity/catalytic activities.;https://dx.doi.org/10.1016/j.bioorg.2014.07.004;include
Highly effective antibiofilm coating of silver-polymer nanocomposite on polymeric medical devices deposited by one step plasma process.;https://dx.doi.org/10.1002/jbm.b.33106;include
Green synthesis of silver nanoparticles from the extract of the inflorescence of Cocos nucifera (Family: Arecaceae) for enhanced antibacterial activity.;https://dx.doi.org/10.1016/j.saa.2014.03.066;include
Tetracycline nanoparticles loaded calcium sulfate composite beads for periodontal management.;https://dx.doi.org/10.1016/j.bbagen.2014.02.007;include
Facile and highly efficient approach for the fabrication of multifunctional silk nanofibers containing hydroxyapatite and silver nanoparticles.;https://dx.doi.org/10.1002/jbm.a.35024;include
Silver-doped manganese dioxide and trioxide nanoparticles inhibit both gram positive and gram negative pathogenic bacteria.;https://dx.doi.org/10.1016/j.colsurfb.2013.09.036;include
In-vitro anticancer and antimicrobial activities of PLGA/silver nanofiber composites prepared by electrospinning.;https://dx.doi.org/10.1007/s10856-013-5131-y;include
Bioavailability and biological effect of engineered silver nanoparticles in a forest soil.;https://dx.doi.org/10.1016/j.jhazmat.2014.07.055;include
Topical application of zinc oxide nanoparticles reduces bacterial skin infection in mice and exhibits antibacterial activity by inducing oxidative stress response and cell membrane disintegration in macrophages.;https://dx.doi.org/10.1016/j.nano.2014.02.012;include
Antimicrobial biocompatible bioscaffolds for orthopaedic implants.;https://dx.doi.org/10.1002/term.1532;include
Photophysicochemical behavior and antimicrobial activity of dihydroxosilicon tris(diaquaplatinum)octacarboxyphthalocyanine.;https://dx.doi.org/10.1016/j.saa.2014.01.087;include
Synthesis and surface immobilization of antibacterial hybrid silver-poly(l-lactide) nanoparticles.;https://dx.doi.org/10.1088/0957-4484/25/30/305102;include
Enhanced antibacterial activity of silver nanoparticles/halloysite nanotubes/graphene nanocomposites with sandwich-like structure.;https://dx.doi.org/10.1038/srep04551;include
Reduction in wound bioburden using a silver-loaded dissolvable microfilm construct.;https://dx.doi.org/10.1002/adhm.201300537;include
Synthesis and bioactivities of silver nanoparticles capped with 5-amino-beta-resorcylic acid hydrochloride dihydrate.;https://dx.doi.org/10.1186/s12951-014-0034-8;include
Silver nanoparticle/bacterial cellulose gel membranes for antibacterial wound dressing: investigation in vitro and in vivo.;https://dx.doi.org/10.1088/1748-6041/9/3/035005;include
Antibacterial activity of silver nanoparticles grafted on stone surface.;https://dx.doi.org/10.1007/s11356-013-2215-7;include
Effect of silver nanoparticles and silver ions on growth and adaptive response mechanisms of Pseudomonas putida mt-2.;https://dx.doi.org/10.1111/1574-6968.12460;include
High-performance aminated poly(phenylene sulfide)/ZnO nanocomposites for medical applications.;https://dx.doi.org/10.1021/am501610p;include
Prolonged antibacterial effect of silver nanocomposites with different structures.;https://dx.doi.org/10.1016/j.colsurfb.2014.01.010;include
